source_record_id,vehicle_ref,owner_first_name,owner_last_name,event_type,event_state,event_date
TTL-VZASBX7PN2,VH-5670069769,SYNGIV-Uzwpp,SYNFAM-Ezxwtydzy,title_record,PA,2021-06-13
TTL-91F8B3V4IS,VH-5670069769,SYNGIV-Uzwpp,SYNFAM-Ezxwtydzy,ownership_change,DE,2024-07-28
TTL-6VAANMB69C,VH-5670069769,SYNGIV-Uzwp,SYNFAM-Ezxwtydzy,record_update,PA,2025-03-24
TTL-W0UGJ2RCSP,VH-5670069769,SYNGIV-U,SYNFAM-Wzapk,record_update,DE,2026-02-22
TTL-CPOYPU468U,VH-2186302961,SYNGIV-Nslcwpd,SYNFAM-Cfdwpc,title_record,DE,2021-06-11
TTL-H7K8OPZ19S,VH-2186302961,SYNGIV-Nslcwpd,SYNFAM-Cfdwpc,ownership_change,NY,2023-10-22
TTL-XJN6TQOC2V,VH-2186302961,SYNGIV-Nslcwpd,SYNFAM-Cfdwpc,record_update,DE,2025-10-14
TTL-ETWNZV1HMU,VH-2186302961,SYNGIV-Lwpulyocz,SYNFAM-Rldvty,record_update,NY,2026-01-14
TTL-T0SEK2JABT,VH-6446538957,SYNGIV-Cjly,SYNFAM-Wlyopcd,title_record,DE,2021-01-20
TTL-PCPFF9E5GJ,VH-6446538957,SYNGIV-Cjly,SYNFAM-Wlyopcd,ownership_change,DE,2024-02-19
TTL-8MSKLOTHLN,VH-6446538957,SYNGIV-Lwpulyocz,SYNFAM-Apwlpk,record_update,PA,2025-03-07
TTL-9VTWU7DQPG,VH-6446538957,SYNGIV-Cjly,SYNFAM-Wlyopcd,record_update,PA,2026-04-19
TTL-JI8FIMZ6KJ,VH-4195166953,SYNGIV-Y,SYNFAM-Mpwecly,title_record,DE,2021-12-28
TTL-P0GXKB45DG,VH-4195166953,SYNGIV-XLEESPH,SYNFAM-pMwecly,ownership_change,PA,2023-09-07
TTL-V0SSO0Q311,VH-4195166953,SYNGIV-Xleesph,SYNFAM-Mpwecly,record_update,DE,2025-11-02
TTL-WB5PDUOAOV,VH-4195166953,SYNGIV-Xleesph,SYNFAM-Mpwecly,record_update,PA,2026-01-08
TTL-C0YLGLY1QC,VH-2135781934,SYNGIV-Ozylgpy,SYNFAM-Spcylyopk,title_record,PA,2021-08-21
TTL-R94AQ8CND4,VH-2135781934,SYNGIV-Oyzlgpy,SYNFAM-Spcylyopk,ownership_change,DE,2023-09-01
TTL-4PG1MDBKF0,VH-2135781934,SYNGIV-Ozylgpy,SYNFAM-Spcylyopk,record_update,DE,2024-09-19
TTL-2N92LTLRTP,VH-2135781934,SYNGIV-Wtyol,SYNFAM-SPCYLYOPK,record_update,PA,2026-01-25
TTL-WNWGFP1FJX,VH-4825496028,SYNGIV-D,SYNFAM-Ofnvhzces,title_record,NC,2021-09-12
TTL-HYSQR81UER,VH-4825496028,SYNGIV-Dslyyzy,SYNFAM-Ofnvhzces,ownership_change,NC,2023-11-30
TTL-0LPVAYS01N,VH-4825496028,SYNGIV-Ulnv,SYNFAM-Xlvwpo,record_update,DE,2025-05-19
TTL-VDFTCNCGSC,VH-4825496028,SYNGIV-Dslyyz,SYNFAM-Ofnvhzces,record_update,DE,2026-02-28
TTL-U57VKIFWFV,VH-1613471572,SYNGIV-Olytpw,SYNFAM-Rfetpccpk,title_record,DE,2021-08-17
TTL-5J9GHPY1U6,VH-1613471572,SYNGIV-Olytpw,SYNFAM-Rfetpccpk,ownership_change,MD,2023-12-03
TTL-DWBSJILTWP,VH-1613471572,SYNGIV-Olytpw,SYNFAM-Rfetpccpk,record_update,MD,2024-11-14
TTL-RT81UKJVAL,VH-1613471572,SYNGIV-Ladpy,SYNFAM-Pglyd,record_update,DE,2025-09-15
TTL-AMX9IMFDFT,VH-1520543608,SYNGIV-Tdlsl,SYNFAM-Htwwtlxd,title_record,NJ,2021-05-12
TTL-RDR6IMHDUB,VH-1520543608,SYNGIV-Tdlsl,SYNFAM-Htwwtlxd,ownership_change,NJ,2023-10-28
TTL-CM2KLVRAS2,VH-1520543608,SYNGIV-Rpzcrp,SYNFAM-Cpb fpypk,record_update,DE,2025-06-12
TTL-LSBSH7PJQW,VH-1520543608,SYNGIV-Tdlsl,SYNFAM-Htwwtlxd,record_update,DE,2026-06-13
TTL-ETF5CJAQ5Q,VH-4691480213,SYNGIV-Wlcfp,SYNFAM-Dplcwpd,title_record,NY,2021-03-19
TTL-972J587GES,VH-4691480213,SYNGIV-Wlcfp,SYNFAM-Dplcwpd,ownership_change,NY,2023-08-02
TTL-Q9MTHJX3LB,VH-4691480213,SYNGIV-Mzyytp,SYNFAM-Rflxly,record_update,DE,2025-02-05
TTL-ZEGS4WHUV8,VH-4691480213,SYNGIV-Wlcfp,SYNFAM-Dplcwpd,record_update,DE,2026-02-01
TTL-0W36DH4YJK,VH-9276384476,SYNGIV-P,SYNFAM-Hlyej,title_record,DE,2022-02-11
TTL-MZPE4E0BK1,VH-9276384476,SYNGIV-Pcty,SYNFAM-Hlyej,ownership_change,PA,2023-09-16
TTL-S4LKU3K73S,VH-9276384476,SYNGIV-Wfnld,SYNFAM-Hlyej,record_update,PA,2023-12-24
TTL-QG1A6HS7GZ,VH-9276384476,SYNGIV-P,SYNFAM-Hlyej,record_update,DE,2025-07-12
TTL-ASCBZO5VSH,VH-4888037813,SYNGIV-Xtnslpw,SYNFAM-Kszf,title_record,DE,2020-10-19
TTL-YJAF01WYJN,VH-4888037813,SYNGIV-Xtnslpw,SYNFAM-Kszf,ownership_change,DE,2023-11-24
TTL-1NENM5D2B0,VH-4888037813,SYNGIV-Xtnslpw,SYNFAM-Kzsf,record_update,PA,2025-01-23
TTL-J6TT221ECY,VH-4888037813,SYNGIV-Xpcpotes,SYNFAM-ALMZY,record_update,PA,2025-04-26
TTL-WYKQEXPNMD,VH-7476599803,SYNGIV-Dwzlyp,SYNFAM-Szqpwtyr,title_record,DE,2021-10-02
TTL-UEH44I7AHE,VH-7476599803,SYNGIV-Dwzylp,SYNFAM-Szq pwtyr,ownership_change,SC,2024-02-07
TTL-N2AK86NRIA,VH-7476599803,SYNGIV-Mcpyo,SYNFAM-Xfcoznv,record_update,DE,2025-06-07
TTL-IXIRGCC4ER,VH-7476599803,SYNGIV-Dwzlyp,SYNFAM-Szpqwtyr,record_update,SC,2026-01-05
TTL-NDT0MLW2QM,VH-3156319015,SYNGIV-Vptes,SYNFAM-Mctyvpzeepc,title_record,PA,2021-07-17
TTL-P6HWOI9RE7,VH-3156319015,SYNGIV-V,SYNFAM-Mctyvzpeepc,ownership_change,DE,2024-05-09
TTL-4C0JX4VR7A,VH-3156319015,SYNGIV-Tcxl,SYNFAM-Xpcctnv,record_update,DE,2024-12-10
TTL-R7A6C9OJT9,VH-3156319015,SYNGIV-V,SYNFAM-Mctyvzpeepc,record_update,PA,2026-06-02
TTL-SLNVRPL7KH,VH-6073467507,SYNGIV-Qclyv,SYNFAM-Htwdzy,title_record,PA,2022-07-21
TTL-BDD0NPV295,VH-6073467507,SYNGIV-Wzcpee,SYNFAM-Htwdzy,ownership_change,DE,2023-11-01
TTL-NSSHYKDEZD,VH-6073467507,SYNGIV-Qclyv,SYNFAM-Htwdzy,record_update,DE,2024-11-13
TTL-XYFU4IMWS7,VH-6073467507,SYNGIV-Qclyv,SYNFAM-Htwdzy,record_update,PA,2025-03-10
TTL-TB4QED6PMV,VH-1580005156,SYNGIV-Pwwl,SYNFAM-Nlcozdz,title_record,DE,2021-07-25
TTL-WOI5PQP9WE,VH-1580005156,SYNGIV-Pwwl,SYNFAM-Nlcozdz,ownership_change,DE,2023-08-24
TTL-AP50OEFD7F,VH-1580005156,SYNGIV-Pwwl,SYNFAM-Nlcozdz,record_update,VA,2025-04-06
TTL-0G55PQW8A8,VH-1580005156,SYNGIV-Pesly,SYNFAM-Hpwwd,record_update,VA,2026-01-02
TTL-DC9GQUFXH4,VH-4467055020,SYNGIV-Gtnezc,SYNFAM-Xnpylw,title_record,DE,2021-11-21
TTL-XIE9A0DF2O,VH-4467055020,SYNGIV-Uzsy,SYNFAM-Xnyplw,ownership_change,NJ,2023-08-02
TTL-0L02XT3K0N,VH-4467055020,SYNGIV-Gtnezc,SYNFAM-Xnyplw,record_update,DE,2024-03-23
TTL-ONHPZPPZYY,VH-4467055020,SYNGIV-G,SYNFAM-Xnyplw,record_update,NJ,2025-04-02
TTL-RXH7BJ3ABN,VH-5486932617,SYNGIV-Rcprzcj,SYNFAM-Xtwwpc,title_record,PA,2022-03-14
TTL-7HP7F41E3C,VH-5486932617,SYNGIV-Lyeszyj,SYNFAM-Xtwwpc,ownership_change,PA,2024-03-18
TTL-J2AFX4OFMC,VH-5486932617,SYNGIV-Rcprzcj,SYNFAM-Xtwwpc,record_update,,2025-01-09
TTL-TGJO30QHUP,VH-5486932617,SYNGIV-Rcprzcj,SYNFAM-Xtwwpc,record_update,DE,2026-04-23
TTL-DWFFUG351Q,VH-8896979467,SYNGIV-Pwtklmpes,SYNFAM-sKzf,title_record,PA,2022-04-02
TTL-7PAYHZYDR3,VH-8896979467,SYNGIV-Pwtklmpes,SYNFAM-Kszf,ownership_change,PA,2023-10-06
TTL-0JL2S614PX,VH-8896979467,SYNGIV-Dlcls,SYNFAM-Kszf,record_update,DE,2025-06-28
TTL-QAAZA7WPIV,VH-8896979467,SYNGIV-Pwtklmpes,SYNFAM-Kszf,record_update,DE,2026-05-02
TTL-T8TYAJ0AED,VH-1499136245,SYNGIV-Ulxpd,SYNFAM-Wlyp,title_record,PA,2022-04-08
TTL-VTY5HUCMT4,VH-1499136245,SYNGIV-Sljwpj,SYNFAM-Rzyklwpd,ownership_change,DE,2024-01-31
TTL-FSCAUDW5VZ,VH-1499136245,SYNGIV-SLJWPJ,SYNFAM-Rzyklwpd,record_update,DE,2025-06-12
TTL-5S5M8B8P2M,VH-1499136245,SYNGIV-Sljwpj,SYNFAM-Rzyklwpd,record_update,PA,2025-08-21
TTL-NBPYM31NS6,VH-8141699761,SYNGIV-Updfd,SYNFAM-Solwpc,title_record,PA,2020-08-04
TTL-PY1ICVTW6I,VH-8141699761,SYNGIV-Updfd,SYNFAM-Slowpc,ownership_change,DE,2024-06-03
TTL-N3Z2G5DBAN,VH-8141699761,SYNGIV-Updfd,SYNFAM-SLOWPC,record_update,DE,2025-06-11
TTL-AOZYRH77LY,VH-8141699761,SYNGIV-Uzdpas,SYNFAM-Delxlye,record_update,PA,2026-05-25
TTL-VGXES9U6P7,VH-8489287186,SYNGIV-Lwtnp,SYNFAM-Olfrspcej,title_record,NJ,2020-11-28
TTL-53ASL9VI12,VH-8489287186,SYNGIV-Lwtnp,SYNFAM-Olfrspcej,ownership_change,,2024-04-14
TTL-OQZ8CYQO96,VH-8489287186,SYNGIV-Lwtnp,SYNFAM-Olfrspcej,record_update,NJ,2025-09-08
TTL-K4JS36OC2U,VH-8489287186,SYNGIV-E,SYNFAM-Szswqpwo,record_update,DE,2026-03-15
TTL-40BVF82GIB,VH-6515993028,SYNGIV-Xzcctd,SYNFAM-Rlcoypc,title_record,DE,2021-03-28
TTL-COU2S57D8J,VH-6515993028,SYNGIV-Xjcl,SYNFAM-Xpownzv,ownership_change,DE,2023-11-28
TTL-7VEHZ6QNKL,VH-6515993028,SYNGIV-Xjcl,SYNFAM-Xpowznv,record_update,MD,2025-11-14
TTL-FDRUK2AX8W,VH-6515993028,SYNGIV-X,SYNFAM-Xpowznv,record_update,MD,2026-06-23
TTL-11S1MN8Q0O,VH-0267515426,SYNGIV-Upyytqp,SYNFAM-Mjco,title_record,DE,2021-11-04
TTL-1AB10RC7CB,VH-0267515426,SYNGIV-Upyytqpc,SYNFAM-Mcjo,ownership_change,DE,2024-07-13
TTL-9S48H6J2CO,VH-0267515426,SYNGIV-U,SYNFAM-Mjco,record_update,PA,2025-08-10
TTL-DXUARZPHUD,VH-0267515426,SYNGIV-Ulxpd,SYNFAM-Vwtekvp,record_update,PA,2025-11-10
TTL-1BJ3SGEMCP,VH-9706821001,SYNGIV-Depaspy,SYNFAM-Xtwpd,title_record,NJ,2022-04-19
TTL-QOU0J8DWJ8,VH-9706821001,SYNGIV-L,SYNFAM-Vwpty,ownership_change,DE,2023-12-17
TTL-TYLSEJAKW0,VH-9706821001,SYNGIV-Depaspy,SYNFAM-Xtwpd,record_update,NJ,2025-03-19
TTL-SU923X2ST0,VH-9706821001,SYNGIV-Depaspy,SYNFAM-Xtwpd,record_update,DE,2026-04-18
TTL-5635KR75I7,VH-7742073389,SYNGIV-Ctvv,SYNFAM-Esclds,title_record,DE,2022-05-12
TTL-1TA1VSIF7X,VH-7742073389,SYNGIV-Ctvvt,SYNFAM-Esclds,ownership_change,PA,2023-09-14
TTL-XYDMEDBRDR,VH-7742073389,SYNGIV-C,SYNFAM-Cpnsdeptypc,record_update,PA,2025-01-20
TTL-D5IG9SRFDZ,VH-7742073389,SYNGIV-Ctvvt,SYNFAM-Esclds,record_update,DE,2025-02-03
TTL-A70RAJOI1Q,VH-1760978232,SYNGIV-Mctlyl,SYNFAM-Styezy,title_record,DE,2020-09-19
TTL-7NFT142XM7,VH-1760978232,SYNGIV-Lmtrltw,SYNFAM-Styezy,ownership_change,NJ,2023-12-15
TTL-T9ZR95GLBS,VH-1760978232,SYNGIV-Mctlyl,SYNFAM-Styezy,record_update,NJ,2025-07-29
TTL-DSQW4PID3L,VH-1760978232,SYNGIV-Mctlyl,SYNFAM-Styezy,record_update,DE,2026-06-23
TTL-79CZG29IYN,VH-6832653451,SYNGIV-Uzdsfl,SYNFAM-Ypfpyqpwoe,title_record,PA,2022-01-16
TTL-ZEE2S6Y0L9,VH-6832653451,SYNGIV-Uzdsfl,SYNFAM-YPFPYQPWOE,ownership_change,DE,2024-07-04
TTL-0ILR9BKBRC,VH-6832653451,SYNGIV-Ulxpd,SYNFAM-Glwwpk,record_update,DE,2025-01-21
TTL-153TUDG1R8,VH-6832653451,SYNGIV-Uzdsfl,SYNFAM-Ypfpyqpwoe,record_update,PA,2025-06-20
TTL-CZGAS7QW0R,VH-2198274164,SYNGIV-Zwrl,SYNFAM-Alrly,title_record,MD,2021-05-07
TTL-8T5SLUSF4W,VH-2198274164,SYNGIV-Xleesph,SYNFAM-Alrly,ownership_change,DE,2024-07-11
TTL-ATUC9PMYPO,VH-2198274164,SYNGIV-Zwrl,SYNFAM-Alrly,record_update,DE,2025-10-06
TTL-X2ZGDKC5O2,VH-2198274164,SYNGIV-Zwrl,SYNFAM-Alrly,record_update,MD,2026-02-23
TTL-PV4R3AAMSP,VH-3921900322,SYNGIV-Zwtgtl,SYNFAM-Spcylyopk,title_record,DE,2022-05-12
TTL-WNSA96BHR5,VH-3921900322,SYNGIV-Zwtgpc,SYNFAM-Wphtd,ownership_change,FL,2023-10-05
TTL-8P9VF0MUQN,VH-3921900322,SYNGIV-Zwtgtl,SYNFAM-Spcylyopk,record_update,FL,2025-05-11
TTL-ZHB4BNY72K,VH-3921900322,SYNGIV-Zwtgtl,SYNFAM-Spcylyopk,record_update,DE,2026-02-03
TTL-RY6F389UUE,VH-2048966125,SYNGIV-Xlcesl,SYNFAM-Apcpk,title_record,DE,2021-12-31
TTL-2PDKQ2USF3,VH-2048966125,SYNGIV-Xlcesl,SYNFAM-Apcpk,ownership_change,PA,2023-09-22
TTL-GPF7GSOJCI,VH-2048966125,SYNGIV-Xlcety,SYNFAM-Apcpk,record_update,PA,2024-06-08
TTL-1TKBSB9EOD,VH-2048966125,SYNGIV-Xlces,SYNFAM-Apcpk,record_update,DE,2025-06-24
TTL-SRCC0JBQ4X,VH-7126328987,SYNGIV-Depaspy,SYNFAM-Cpjpd,title_record,MD,2022-01-17
TTL-EI9WCCOCR6,VH-7126328987,SYNGIV-Depaspy,SYNFAM-Cpjpd,ownership_change,DE,2023-12-11
TTL-EV4YWDXWR2,VH-7126328987,SYNGIV-D,SYNFAM-Cpjpd,record_update,MD,2025-10-22
TTL-OZUREXGK54,VH-7126328987,SYNGIV-X,SYNFAM-Czmpcedzy,record_update,DE,2026-06-26
TTL-XBVWFB2POI,VH-8414224273,SYNGIV-L,SYNFAM-Xpqqzco,title_record,PA,2020-12-03
TTL-BDWXI33ULJ,VH-8414224273,SYNGIV-Ldswpj,SYNFAM-Xpqqzco,ownership_change,DE,2023-12-26
TTL-GZAR4Q6I6P,VH-8414224273,SYNGIV-U,SYNFAM-XPQQZCO,record_update,PA,2024-09-20
TTL-ONZ131IH0W,VH-8414224273,SYNGIV-L,SYNFAM-Xpqqzco,record_update,DE,2025-09-23
TTL-YMFPMQ94D9,VH-3515062504,SYNGIV-H,SYNFAM-Gz,title_record,DE,2020-09-30
TTL-WB80Z3TAQH,VH-3515062504,SYNGIV-Hlwepc,SYNFAM-Gz,ownership_change,PA,2023-12-22
TTL-NWXMWU3LJU,VH-3515062504,SYNGIV-Lwpil,SYNFAM-Rwpyy,record_update,DE,2024-11-07
TTL-UOFAMWOACQ,VH-3515062504,SYNGIV-Hlwepc,SYNFAM-Gz,record_update,PA,2026-06-26
TTL-K17SFVY0V0,VH-6392164328,SYNGIV-W,SYNFAM-Xlcds,title_record,VA,2020-10-31
TTL-XO50NR6UKJ,VH-6392164328,SYNGIV-Wlfcl,SYNFAM-Sljd,ownership_change,DE,2023-08-26
TTL-XSIV9ZGWH2,VH-6392164328,SYNGIV-Wlfcl,SYNFAM-Sljd,record_update,VA,2025-05-06
TTL-91XW5MAT6G,VH-6392164328,SYNGIV-Wlfcl,SYNFAM-Sljd,record_update,DE,2026-06-15
TTL-JPIWZOIPPY,VH-8970049352,SYNGIV-Nslcwp,SYNFAM-Qdzd,title_record,DE,2021-10-23
TTL-H35MLOW1U8,VH-8970049352,SYNGIV-Nlczwjy,SYNFAM-Gzvln,ownership_change,PA,2023-12-27
TTL-2QCHWOAA47,VH-8970049352,SYNGIV-LNCZWJY,SYNFAM-Gzvln,record_update,PA,2025-11-11
TTL-0UOBTAF4VS,VH-8970049352,SYNGIV-Nlczwjy,SYNFAM-Gzvln,record_update,DE,2026-04-06
TTL-F17D9XZUO4,VH-8759692589,SYNGIV-Wftd,SYNFAM-Hlddzy,title_record,DE,2020-10-07
TTL-HVLM8JYRBU,VH-8759692589,SYNGIV-K,SYNFAM-Vzcy,ownership_change,PA,2024-05-02
TTL-KQW4Y2IGQI,VH-8759692589,SYNGIV-Kzp,SYNFAM-Vzcy,record_update,PA,2024-11-28
TTL-MPP3G7GQ13,VH-8759692589,SYNGIV-Kzp,SYNFAM-Vzcy,record_update,,2026-04-23
TTL-G0JRINGB19,VH-9482321981,SYNGIV-Lwpulyocl,SYNFAM-Mwlynslco,title_record,DE,2021-06-08
TTL-SHMDC6369R,VH-9482321981,SYNGIV-Lwpulyocl,SYNFAM-Mwlynslco,ownership_change,PA,2023-12-04
TTL-9MZD80849D,VH-9482321981,SYNGIV-L,SYNFAM-Mwlnyslco,record_update,DE,2025-02-15
TTL-3W4M0GHS7C,VH-9482321981,SYNGIV-Uzdp,SYNFAM-Mwlynslco,record_update,PA,2026-06-23
TTL-XWJSN8SKD8,VH-5414314712,SYNGIV-Rhpy,SYNFAM-Slwp,title_record,DE,2021-07-20
TTL-E110GBD9CX,VH-5414314712,SYNGIV-Rhpy,SYNFAM-Slwp,ownership_change,PA,2023-09-16
TTL-W3VYUF5QHH,VH-5414314712,SYNGIV-R,SYNFAM-Slwp,record_update,DE,2025-04-23
TTL-55NWV22JRT,VH-5414314712,SYNGIV-V,SYNFAM-Slwp,record_update,PA,2026-04-10
TTL-DXKG7VELU4,VH-9904582588,SYNGIV-O,SYNFAM-Htwwtd,title_record,,2022-04-04
TTL-EJO9L83YRN,VH-9904582588,SYNGIV-Ozfrwld,SYNFAM-HTWWTD,ownership_change,DE,2023-11-23
TTL-PWZYIXX8G2,VH-9904582588,SYNGIV-Ozfrwld,SYNFAM-Htwwtd,record_update,PA,2025-07-24
TTL-FCK8R5VNLI,VH-9904582588,SYNGIV-E,SYNFAM-Htwwtd,record_update,DE,2026-06-26
TTL-XL3N4BVMN0,VH-3898530431,SYNGIV-Depaspy,SYNFAM-Nsctdetly,title_record,DE,2022-04-29
TTL-XDV4VN48JB,VH-3898530431,SYNGIV-Oly,SYNFAM-Nsctdexly,ownership_change,PA,2024-02-21
TTL-JVILWY19NR,VH-3898530431,SYNGIV-Depaspy,SYNFAM-Nsctdetly,record_update,DE,2025-04-19
TTL-F50EI4785K,VH-3898530431,SYNGIV-Depaspy,SYNFAM-Nsctdetly,record_update,PA,2026-02-09
TTL-7W86T46EY6,VH-1741399071,SYNGIV-Ctnv,SYNFAM-Pdeclol,title_record,DE,2021-01-05
TTL-YB9N9IG2YS,VH-1741399071,SYNGIV-X,SYNFAM-Pdeclol,ownership_change,FL,2023-12-28
TTL-ZG4TOZMT27,VH-1741399071,SYNGIV-Ctnvj,SYNFAM-Pdeclol,record_update,DE,2024-09-30
TTL-7P93M3TL2Y,VH-1741399071,SYNGIV-Ctnvj,SYNFAM-Pdeclol,record_update,FL,2025-07-19
TTL-KYBEHUG8D5,VH-1650897298,SYNGIV-Lwoz,SYNFAM-Cpjyzwod,title_record,NJ,2022-02-23
TTL-IA9BZRLQ4R,VH-1650897298,SYNGIV-Lwpilycopl,SYNFAM-Ktydxpjpc,ownership_change,NJ,2023-09-26
TTL-J5DBDZW1HS,VH-1650897298,SYNGIV-Lwoz,SYNFAM-Cpjyzwod,record_update,DE,2024-02-05
TTL-SOWDBO3TMI,VH-1650897298,SYNGIV-L,SYNFAM-Cpjyzwod,record_update,DE,2024-12-08
TTL-Z41O411E04,VH-9523639204,SYNGIV-Olgto,SYNFAM-Qclynz,title_record,NJ,2022-05-30
TTL-1ZGCPLEZJA,VH-9523639204,SYNGIV-Oltgo,SYNFAM-Qclynz,ownership_change,DE,2023-11-11
TTL-5B2V8ZBEPD,VH-9523639204,SYNGIV-Opmzcls,SYNFAM-Letpykl,record_update,NJ,2025-06-11
TTL-7BNIL3GARF,VH-9523639204,SYNGIV-Olgto,SYNFAM-Qclynz,record_update,DE,2026-01-26
TTL-OBWMQRZ4NW,VH-3126308839,SYNGIV-Dlcls,SYNFAM-Dtmpce,title_record,PA,2021-09-01
TTL-QFED2T4U3F,VH-3126308839,SYNGIV-Dlcls,SYNFAM-Dtmpce,ownership_change,PA,2024-05-21
TTL-RIAHP49CGX,VH-3126308839,SYNGIV-X,SYNFAM-Ptdpycptns,record_update,DE,2025-01-14
TTL-YAZI7Y5OD4,VH-3126308839,SYNGIV-Dlcls,SYNFAM-Dtmpce,record_update,DE,2026-04-03
TTL-X1DEB8N3S1,VH-8721450623,SYNGIV-Htwwtlx,SYNFAM-Olytpw,title_record,PA,2020-12-15
TTL-6HNCT9ZD5M,VH-8721450623,SYNGIV-N,SYNFAM-Htwvtyd,ownership_change,DE,2024-02-25
TTL-FDS475KV5T,VH-8721450623,SYNGIV-Htwwtlx,SYNFAM-Olytpw,record_update,DE,2024-10-04
TTL-YKPVOSXL29,VH-8721450623,SYNGIV-Htwwtlx,SYNFAM-Olytpw,record_update,PA,2026-01-14
TTL-NTWYF7XZV4,VH-6987754156,SYNGIV-Vtxmpcwj,SYNFAM-Nldetwwz,title_record,NJ,2020-09-05
TTL-H8HNNUYFJX,VH-6987754156,SYNGIV-Vctdetyl,SYNFAM-Dlwlxzy,ownership_change,DE,2023-12-19
TTL-LMD01IPUEK,VH-6987754156,SYNGIV-Vtxmpcwj,SYNFAM-Nldetwwz,record_update,NJ,2025-06-05
TTL-D2B0WS8MK1,VH-6987754156,SYNGIV-Vtxmpcwj,SYNFAM-Nldetwwz,record_update,DE,2026-04-10
TTL-D4394SOW95,VH-0345743871,SYNGIV-Utww,SYNFAM-Slww,title_record,DE,2021-06-24
TTL-P3LQDLO8ZF,VH-0345743871,SYNGIV-Utww,SYNFAM-Slww,ownership_change,MD,2024-02-01
TTL-RQSDBJ1KQY,VH-0345743871,SYNGIV-Vldpy,SYNFAM-Xzcrly,record_update,MD,2025-07-19
TTL-5IEO76Z3E2,VH-0345743871,SYNGIV-U,SYNFAM-lSww,record_update,DE,2026-05-01
TTL-6J5A7LL83A,VH-0710138292,SYNGIV-Wftd,SYNFAM-Xnxlyfd,title_record,MD,2021-03-31
TTL-JWXONI39PQ,VH-0710138292,SYNGIV-WFTD,SYNFAM-Xnxlyfd,ownership_change,DE,2024-02-14
TTL-AZLAKSMISV,VH-0710138292,SYNGIV-W,SYNFAM-Xnx lyfd,record_update,MD,2024-04-22
TTL-AAHCCPZ6SF,VH-0710138292,SYNGIV-Yzls,SYNFAM-XNXLYFD,record_update,DE,2025-11-12
TTL-8D9VU7L4NK,VH-4022686730,SYNGIV-Vltewjy,SYNFAM-Hlco,title_record,DE,2022-01-23
TTL-H5UROFN3BD,VH-4022686730,SYNGIV-Vlcpy,SYNFAM-Actnp,ownership_change,PA,2024-02-29
TTL-NBL2SYVHTF,VH-4022686730,SYNGIV-V,SYNFAM-Actnp,record_update,PA,2024-11-10
TTL-OTY32EOLRY,VH-4022686730,SYNGIV-Vlcpy,SYNFAM-Actnp,record_update,DE,2025-12-29
TTL-NNSNKT6T5L,VH-3257255285,SYNGIV-Xlfcppy,SYNFAM-Xpynslnl,title_record,DE,2020-10-28
TTL-BPKLHDMEEX,VH-3257255285,SYNGIV-Xlfcppy,SYNFAM-Xpynslnl,ownership_change,DE,2023-08-05
TTL-1E2O97GI3Z,VH-3257255285,SYNGIV-UZDPAS,SYNFAM-Nlcozyl,record_update,PA,2024-06-23
TTL-4KE3F2Z53W,VH-3257255285,SYNGIV-Xlfcpp,SYNFAM-Xpynslnl,record_update,PA,2025-05-12
TTL-LC34ZQLANB,VH-1293990199,SYNGIV-Ufwtp,SYNFAM-Xlctdnlw,title_record,PA,2021-05-07
TTL-3C8QYI2ZJ1,VH-1293990199,SYNGIV-Ufwtp,SYNFAM-Xlctdnlw,ownership_change,PA,2023-08-02
TTL-Z87GJOF0GC,VH-1293990199,SYNGIV-U,SYNFAM-Xlctdnlw,record_update,DE,2024-05-27
TTL-7O8GEALAHT,VH-1293990199,SYNGIV-Upcpxtls,SYNFAM-Mtekpw,record_update,DE,2025-11-13
TTL-JSCYHK1Z2Q,VH-8712505519,SYNGIV-E,SYNFAM-Dxtes,title_record,DE,2022-06-10
TTL-RG42X3MBO5,VH-8712505519,SYNGIV-Etyl,SYNFAM-Dxtes,ownership_change,MD,2023-09-16
TTL-4RF5QWG1VS,VH-8712505519,SYNGIV-Ctnv,SYNFAM-Dxtes,record_update,DE,2025-05-30
TTL-LJ8NKB4L5R,VH-8712505519,SYNGIV-Etyl,SYNFAM-Dxtes,record_update,MD,2026-03-24
TTL-E51H7UQOMG,VH-0981237745,SYNGIV-Xzctls,SYNFAM-Nldecz,title_record,DE,2021-01-17
TTL-9PGOJH1VK0,VH-0981237745,SYNGIV-lWfcl,SYNFAM-Vzaapcd,ownership_change,,2023-12-01
TTL-LWTT49YUCF,VH-0981237745,SYNGIV-Wlfcl,SYNFAM-Vzaapcd,record_update,DE,2025-04-10
TTL-U3413HZ27E,VH-0981237745,SYNGIV-Wlfc,SYNFAM-Vzaapcd,record_update,NJ,2026-01-15
TTL-TWRX9MCSPI,VH-2092207339,SYNGIV-Mctly,SYNFAM-Mctez,title_record,DE,2021-09-26
TTL-44OLHCGQHL,VH-2092207339,SYNGIV-G,SYNFAM-Mctez,ownership_change,MD,2024-05-12
TTL-5XT1KLKF3I,VH-2092207339,SYNGIV-Gtnvt,SYNFAM-Mctez,record_update,DE,2024-12-07
TTL-9FNFMXGRTX,VH-2092207339,SYNGIV-Gtnvt,SYNFAM-Mctez,record_update,MD,2026-02-02
TTL-F316LDAR2S,VH-6642555363,SYNGIV-D,SYNFAM-Ozcdpj,title_record,VA,2021-05-05
